instant,atemp,casual,cnt,dteday,holiday,hr,hum,mnth,registered,season,temp,weathersit,weekday,windspeed,workingday,yr
8519,0.3333,28,97,2011-12-26,1,16,0.43,12,69,1,0.36,1,1,0.2836,0,0
15824,0.5455,90,392,2012-10-26,0,12,0.73,10,302,4,0.58,2,5,0.194,1,1
2246,0.3333,10,73,2011-04-08,0,10,0.71,4,63,2,0.36,2,5,0.2836,1,0
8466,0.2727,3,56,2011-12-24,0,9,0.45,12,53,1,0.3,1,6,0.4179,0,0
15424,0.4848,30,360,2012-10-09,0,20,0.72,10,330,4,0.5,2,2,0.1642,1,1
696,0.2273,3,135,2011-02-01,0,8,0.93,2,132,1,0.16,3,2,0,1,0
13777,0.5909,4,41,2012-08-02,0,5,0.89,8,37,3,0.66,1,4,0.1343,1,1
7264,0.3939,2,66,2011-11-04,0,6,0.87,11,64,4,0.38,2,5,0.0896,1,0
7036,0.5,65,518,2011-10-25,0,18,0.42,10,453,4,0.52,1,2,0.1045,1,0
1561,0.4091,6,11,2011-03-10,0,11,0,3,5,1,0.4,3,4,0.2537,1,0
7108,0.3485,36,368,2011-10-28,0,18,0.53,10,332,4,0.36,2,5,0.1642,1,0
6615,0.4242,3,10,2011-10-08,0,4,0.94,10,7,4,0.42,1,6,0.1343,0,0
17084,0.4242,33,218,2012-12-19,0,14,0.5,12,185,4,0.42,1,3,0.194,1,1
7490,0.5152,93,319,2011-11-13,0,16,0.28,11,226,4,0.54,2,0,0.3881,0,0
7394,0.5,24,281,2011-11-09,0,16,0.48,11,257,4,0.52,1,3,0.194,1,0
16083,0.2727,17,319,2012-11-07,0,19,0.56,11,302,4,0.3,2,3,0.2985,1,1
13823,0.7121,11,30,2012-08-04,0,3,0.84,8,19,3,0.72,1,6,0.1343,0,1
3219,0.5,6,29,2011-05-19,0,0,0.94,5,23,2,0.52,1,4,0.1045,1,0
9749,0.3333,0,1,2012-02-16,0,3,0.61,2,1,1,0.3,2,4,0,1,1
9141,0.1818,3,110,2012-01-21,0,18,0.75,1,107,1,0.2,2,6,0.3881,0,1
39,0.3333,19,74,2011-01-02,0,15,0.81,1,55,1,0.34,3,0,0.1642,0,0
1828,0.4545,12,91,2011-03-21,0,21,0.94,3,79,2,0.46,1,1,0.194,1,0
4375,0.6364,0,6,2011-07-06,0,4,0.83,7,6,3,0.68,2,3,0.0896,1,0
16510,0.2879,36,245,2012-11-25,0,15,0.42,11,209,4,0.3,1,0,0.2537,0,1
11533,0.5303,66,683,2012-04-30,0,17,0.6,4,617,2,0.56,1,1,0.1642,1,1
902,0.1515,0,7,2011-02-10,0,1,0.8,2,7,1,0.14,3,4,0.1343,1,0
16593,0.2727,1,7,2012-11-29,0,2,0.64,11,6,4,0.22,1,4,0,1,1
1782,0.4091,27,72,2011-03-19,0,22,0.37,3,45,1,0.4,1,6,0.3284,0,0
15634,0.6212,94,285,2012-10-18,0,14,0.5,10,191,4,0.62,2,4,0.2985,1,1
400,0.2273,3,35,2011-01-18,0,15,0.87,1,32,1,0.22,2,2,0.1642,1,0
205,0.1364,1,41,2011-01-09,0,19,0.43,1,40,1,0.16,1,0,0.3284,0,0
3169,0.5303,22,127,2011-05-16,0,22,0.88,5,105,2,0.56,1,1,0.0896,1,0
752,0.197,5,175,2011-02-03,0,17,0.4,2,170,1,0.2,1,4,0.194,1,0
306,0.1364,0,8,2011-01-14,0,5,0.54,1,8,1,0.1,1,5,0.0896,1,0
10182,0.197,7,260,2012-03-05,0,7,0.59,3,253,1,0.18,1,1,0.1343,1,1
4592,0.5909,7,23,2011-07-15,0,5,0.73,7,16,3,0.6,1,5,0.1343,1,0
13022,0.7727,95,370,2012-07-01,0,18,0.32,7,275,3,0.88,1,0,0.3582,0,1
7612,0.303,16,328,2011-11-18,0,18,0.36,11,312,4,0.3,1,5,0.1642,1,0
1523,0.3485,9,150,2011-03-08,0,19,0.31,3,141,1,0.34,1,2,0.1045,1,0
10534,0.5303,5,29,2012-03-20,0,0,0.78,3,24,1,0.56,2,2,0.0896,1,1
3564,0.6364,28,225,2011-06-02,0,9,0.26,6,197,2,0.72,1,4,0.3582,1,0
14106,0.6515,29,226,2012-08-15,0,22,0.61,8,197,3,0.7,1,3,0.1642,1,1
6161,0.4848,6,113,2011-09-19,0,6,0.77,9,107,3,0.5,1,1,0.2239,1,0
4915,0.803,42,256,2011-07-28,0,16,0.47,7,214,3,0.86,1,4,0.1642,1,0
1757,0.6212,22,113,2011-03-18,0,21,0.46,3,91,1,0.62,1,5,0.1045,1,0
7713,0.4697,3,39,2011-11-22,0,23,0.94,11,36,4,0.48,2,2,0.2537,1,0
1035,0.2879,3,145,2011-02-15,0,19,0.26,2,142,1,0.28,1,2,0.1343,1,0
8047,0.4545,5,87,2011-12-06,0,22,1,12,82,4,0.46,3,2,0.1642,1,0
4027,0.7727,62,335,2011-06-21,0,16,0.59,6,273,3,0.8,1,2,0.2239,1,0
8108,0.303,15,136,2011-12-09,0,11,0.7,12,121,4,0.32,1,5,0.2537,1,0
6677,0.6212,108,473,2011-10-10,1,18,0.53,10,365,4,0.64,2,1,0,0,0
519,0.1061,5,55,2011-01-23,0,17,0.26,1,50,1,0.14,1,0,0.3881,0,0
7389,0.4545,21,152,2011-11-09,0,11,0.67,11,131,4,0.46,1,3,0.1642,1,0
13602,0.6515,55,278,2012-07-25,0,22,0.58,7,223,3,0.7,1,3,0.1343,1,1
15098,0.5152,3,182,2012-09-26,0,6,0.73,9,179,4,0.54,1,3,0.194,1,1
14794,0.6515,60,274,2012-09-13,0,14,0.39,9,214,3,0.72,1,4,0.1343,1,1
10309,0.3182,117,379,2012-03-10,0,14,0.27,3,262,1,0.34,1,6,0.2836,0,1
6606,0.5303,51,294,2011-10-07,0,19,0.52,10,243,4,0.56,1,5,0,1,0
6350,0.5455,5,10,2011-09-27,0,3,0.94,9,5,4,0.62,2,2,0,1,0
6373,0.5455,0,9,2011-09-28,0,2,0.88,9,9,4,0.6,1,3,0.2537,1,0
5652,0.6061,25,98,2011-08-28,0,22,0.69,8,73,3,0.64,1,0,0.1045,0,0
2445,0.4848,6,38,2011-04-16,0,18,0.94,4,32,2,0.5,2,6,0.3881,0,0
8626,0.3939,1,10,2011-12-31,0,4,0.71,12,9,1,0.38,1,6,0.2239,0,0
10219,0.3182,3,187,2012-03-06,0,20,0.49,3,184,1,0.32,1,2,0.194,1,1
2011,0.3939,22,87,2011-03-29,0,15,0.25,3,65,2,0.38,1,2,0.2239,1,0
16669,0.2424,5,31,2012-12-02,0,7,0.93,12,26,4,0.24,2,0,0.1343,0,1
17244,0.1818,0,31,2012-12-26,0,8,0.86,12,31,1,0.2,3,3,0.3284,1,1
14657,0.6667,55,301,2012-09-07,0,21,0.74,9,246,3,0.7,1,5,0.1642,1,1
1790,0.2576,1,4,2011-03-20,0,6,0.6,3,3,1,0.26,1,0,0.2239,0,0
6,0.2576,0,1,2011-01-01,0,5,0.75,1,1,1,0.24,2,6,0.0896,0,0
8532,0.2727,0,8,2011-12-27,0,5,0.64,12,8,1,0.3,2,2,0.2836,1,0
2171,0.4697,10,134,2011-04-05,0,7,0.88,4,124,2,0.48,2,2,0.3284,1,0
6223,0.5455,11,160,2011-09-21,0,20,0.94,9,149,3,0.62,3,3,0,1,0
14693,0.6061,85,299,2012-09-09,0,9,0.61,9,214,3,0.62,1,0,0.2537,0,1
5375,0.6667,48,280,2011-08-16,0,20,0.51,8,232,3,0.74,1,2,0,1,0
12465,0.6515,129,416,2012-06-08,0,13,0.37,6,287,2,0.74,1,5,0.2537,1,1
15049,0.4545,2,37,2012-09-24,0,5,0.63,9,35,4,0.46,1,1,0,1,1
6512,0.4091,10,138,2011-10-03,0,21,0.82,10,128,4,0.4,2,1,0,1,0
6751,0.5758,15,181,2011-10-13,0,20,0.83,10,166,4,0.62,1,4,0.2836,1,0
684,0.3182,3,111,2011-01-31,0,19,0.61,1,108,1,0.3,1,1,0.1045,1,0
15537,0.6212,218,619,2012-10-14,0,13,0.41,10,401,4,0.64,1,0,0.4478,0,1
8983,0.1364,1,25,2012-01-15,0,3,0.48,1,24,1,0.16,2,0,0.3881,0,1
648,0.2121,0,3,2011-01-30,0,7,0.86,1,3,1,0.14,1,0,0,0,0
6035,0.5909,5,33,2011-09-14,0,0,0.78,9,28,3,0.62,1,3,0.0896,1,0
8927,0.4242,17,330,2012-01-12,0,19,0.71,1,313,1,0.42,2,4,0.1642,1,1
9361,0.2727,2,94,2012-01-30,0,22,0.48,1,92,1,0.28,1,1,0.2239,1,1
14156,0.5758,6,105,2012-08-18,0,0,0.83,8,99,3,0.64,2,6,0.2239,0,1
8441,0.4091,9,182,2011-12-23,0,8,0.76,12,173,1,0.4,1,5,0.2537,1,0
4768,0.9848,25,123,2011-07-22,0,13,0.51,7,98,3,0.94,1,5,0.1642,1,0
13879,0.7273,108,260,2012-08-06,0,11,0.66,8,152,3,0.76,1,1,0.1343,1,1
9734,0.3939,11,163,2012-02-15,0,12,0.46,2,152,1,0.38,1,3,0.3881,1,1
6044,0.5909,19,202,2011-09-14,0,9,0.78,9,183,3,0.64,1,3,0.1642,1,0
13105,0.6818,1,29,2012-07-05,0,5,0.62,7,28,3,0.72,1,4,0,1,1
8655,0.2727,13,40,2012-01-01,0,9,0.93,1,27,1,0.26,1,0,0.1045,0,1
9394,0.3939,7,208,2012-02-01,0,7,0.62,2,201,1,0.38,3,3,0.0896,1,1
8779,0.4545,26,178,2012-01-06,0,14,0.36,1,152,1,0.46,1,5,0.194,1,1
8183,0.3333,16,111,2011-12-12,0,14,0.53,12,95,4,0.32,2,1,0.1343,1,0
9634,0.2273,1,78,2012-02-11,0,8,0.93,2,77,1,0.22,3,6,0.1343,0,1
4091,0.6667,27,466,2011-06-24,0,8,0.74,6,439,3,0.7,1,5,0.2239,1,0
4801,0.7727,37,125,2011-07-23,0,22,0.59,7,88,3,0.8,1,6,0.194,0,0
954,0.1515,2,30,2011-02-12,0,8,0.86,2,28,1,0.14,1,6,0.1343,0,0
4573,0.6364,32,127,2011-07-14,0,10,0.42,7,95,3,0.7,1,4,0.2537,1,0
14784,0.5,0,6,2012-09-13,0,4,0.83,9,6,3,0.52,1,4,0,1,1
15638,0.5303,68,788,2012-10-18,0,18,0.64,10,720,4,0.56,2,4,0.3284,1,1
9178,0.2576,8,122,2012-01-23,0,7,0.86,1,114,1,0.2,3,1,0,1,1
15418,0.5152,43,244,2012-10-09,0,14,0.64,10,201,4,0.54,2,2,0.194,1,1
2314,0.4848,12,176,2011-04-11,0,7,0.88,4,164,2,0.5,2,1,0.2239,1,0
16899,0.3182,14,207,2012-12-11,0,21,0.53,12,193,4,0.32,1,2,0.194,1,1
7343,0.5152,32,189,2011-11-07,0,13,0.49,11,157,4,0.54,1,1,0.0896,1,0
4572,0.6364,29,224,2011-07-14,0,9,0.47,7,195,3,0.68,1,4,0.2836,1,0
3207,0.5303,12,54,2011-05-18,0,12,0.94,5,42,2,0.56,1,3,0.2985,1,0
1896,0.2727,17,214,2011-03-24,0,18,0.61,3,197,2,0.3,2,4,0.2985,1,0
6355,0.5758,27,427,2011-09-27,0,8,0.89,9,400,4,0.64,2,2,0.1045,1,0
5166,0.5909,1,1,2011-08-08,0,3,0.89,8,0,3,0.66,1,1,0,1,0
3637,0.5909,83,251,2011-06-05,0,10,0.73,6,168,2,0.62,2,0,0.0896,0,0
8057,0.4394,6,86,2011-12-07,0,8,1,12,80,4,0.44,3,3,0,1,0
2558,0.4394,34,133,2011-04-21,0,11,0.41,4,99,2,0.44,1,4,0.2836,1,0
16344,0.3939,48,280,2012-11-18,0,17,0.66,11,232,4,0.38,2,0,0.2537,0,1
12211,0.697,22,82,2012-05-28,1,23,0.74,5,60,2,0.72,1,1,0.1642,0,1
2024,0.3485,1,1,2011-03-30,0,4,0.57,3,0,2,0.32,2,3,0,1,0
8850,0.2727,3,80,2012-01-09,0,13,0.56,1,77,1,0.26,2,1,0.1045,1,1
5528,0.5152,1,36,2011-08-23,0,5,0.56,8,35,3,0.54,1,2,0.194,1,0
4253,0.6061,6,13,2011-07-01,0,2,0.69,7,7,3,0.62,1,5,0,1,0
10904,0.6212,61,213,2012-04-04,0,11,0.43,4,152,2,0.6,2,3,0.3582,1,1
2572,0.3333,2,24,2011-04-22,0,1,0.53,4,22,2,0.36,1,5,0.2537,1,0
3597,0.6364,76,564,2011-06-03,0,18,0.24,6,488,2,0.7,1,5,0.2985,1,0
2592,0.303,5,28,2011-04-22,0,21,0.93,4,23,2,0.3,3,5,0.1642,1,0
785,0.2424,1,11,2011-02-05,0,3,0.75,2,10,1,0.24,2,6,0.1642,0,0
12131,0.7121,106,466,2012-05-25,0,15,0.62,5,360,2,0.76,1,5,0.194,1,1
11363,0.3333,11,112,2012-04-23,0,15,0.62,4,101,2,0.36,2,1,0.3881,1,1
14869,0.6212,177,570,2012-09-16,0,17,0.41,9,393,3,0.66,1,0,0,0,1
14552,0.7121,191,543,2012-09-03,1,12,0.62,9,352,3,0.76,2,1,0.2985,0,1
5080,0.7121,63,205,2011-08-04,0,13,0.58,8,142,3,0.76,1,4,0,1,0
10329,0.3333,90,299,2012-03-11,0,11,0.43,3,209,1,0.36,1,0,0.2836,0,1
10963,0.4091,34,158,2012-04-06,0,22,0.35,4,124,2,0.4,1,5,0.2239,1,1
4755,0.8333,9,60,2011-07-22,0,0,0.63,7,51,3,0.82,1,5,0.1343,1,0
2703,0.6061,38,173,2011-04-27,0,12,0.78,4,135,2,0.66,1,3,0.3284,1,0
12829,0.7121,214,530,2012-06-23,0,17,0.26,6,316,3,0.82,1,6,0.2537,0,1
7280,0.303,6,115,2011-11-04,0,22,0.46,11,109,4,0.34,1,5,0.3284,1,0
7252,0.4545,24,433,2011-11-03,0,18,0.63,11,409,4,0.46,1,4,0.1343,1,0
4952,0.6818,4,13,2011-07-30,0,5,0.7,7,9,3,0.72,1,6,0.2836,0,0
10819,0.4091,36,143,2012-03-31,0,21,0.71,3,107,2,0.4,2,6,0.3284,0,1
16539,0.3636,12,277,2012-11-26,0,20,0.49,11,265,4,0.34,1,1,0,1,1
13236,0.7273,89,435,2012-07-10,0,16,0.43,7,346,3,0.8,1,2,0.2239,1,1
4194,0.7879,39,166,2011-06-28,0,15,0.41,6,127,3,0.86,1,2,0,1,0
3751,0.6061,0,4,2011-06-10,0,4,0.78,6,4,2,0.66,1,5,0.1642,1,0
15050,0.4545,6,168,2012-09-24,0,6,0.59,9,162,4,0.46,1,1,0,1,1
609,0.2727,2,38,2011-01-28,0,14,0.8,1,36,1,0.22,3,5,0,1,0
14655,0.6818,70,568,2012-09-07,0,19,0.62,9,498,3,0.74,1,5,0.2836,1,1
8100,0.2727,1,6,2011-12-09,0,3,0.8,12,5,4,0.22,1,5,0,1,0
10244,0.4394,11,188,2012-03-07,0,21,0.62,3,177,1,0.44,1,3,0.2537,1,1
14880,0.4848,2,11,2012-09-17,0,4,0.77,9,9,3,0.5,1,1,0,1,1
3414,0.6212,1,12,2011-05-27,0,3,0.65,5,11,2,0.66,1,5,0.0896,1,0
6298,0.5455,27,150,2011-09-24,0,23,0.88,9,123,4,0.6,2,6,0.0896,0,0
1138,0.1818,9,18,2011-02-20,0,3,0.44,2,9,1,0.22,1,0,0.5522,0,0
7462,0.4394,142,366,2011-11-12,0,12,0.44,11,224,4,0.44,1,6,0.2836,0,0
4858,0.6818,30,318,2011-07-26,0,7,0.66,7,288,3,0.72,1,2,0.2836,1,0
16268,0.3939,20,217,2012-11-15,0,13,0.54,11,197,4,0.38,2,4,0.1045,1,1
11692,0.4848,31,639,2012-05-07,0,8,0.82,5,608,2,0.5,2,1,0.194,1,1
14996,0.5909,32,172,2012-09-22,0,0,0.73,9,140,3,0.6,1,6,0.2836,0,1
14458,0.6818,74,273,2012-08-30,0,14,0.48,8,199,3,0.76,1,4,0.1343,1,1
2797,0.4697,109,264,2011-05-01,0,10,0.63,5,155,2,0.48,2,0,0.194,0,0
8272,0.3939,5,231,2011-12-16,0,7,0.46,12,226,4,0.38,2,5,0.2985,1,0
10511,0.4545,0,15,2012-03-19,0,1,0.88,3,15,1,0.46,1,1,0.1045,1,1
3453,0.6818,173,385,2011-05-28,0,18,0.62,5,212,2,0.72,1,6,0.2537,0,0
3431,0.5909,24,144,2011-05-27,0,20,0.73,5,120,2,0.62,2,5,0.2239,1,0
13285,0.6818,91,795,2012-07-12,0,17,0.43,7,704,3,0.76,1,4,0.2239,1,1
16549,0.303,3,100,2012-11-27,0,6,0.81,11,97,4,0.3,2,2,0.1642,1,1
2227,0.6212,27,160,2011-04-07,0,15,0.38,4,133,2,0.6,1,4,0.1045,1,0
8842,0.2273,0,21,2012-01-09,0,5,0.64,1,21,1,0.2,2,1,0.0896,1,1
11663,0.5152,9,28,2012-05-06,0,3,0.83,5,19,2,0.54,2,0,0.194,0,1
4155,0.6061,7,32,2011-06-27,0,0,0.73,6,25,3,0.64,3,1,0.2836,1,0
6936,0.5,67,198,2011-10-21,0,14,0.42,10,131,4,0.52,1,5,0.2985,1,0
8372,0.4091,13,129,2011-12-20,0,11,0.62,12,116,4,0.4,2,2,0.1642,1,0
3367,0.5152,0,3,2011-05-25,0,4,1,5,3,2,0.54,1,3,0.1045,1,0
6284,0.5455,41,175,2011-09-24,0,9,0.88,9,134,4,0.6,2,6,0.0896,0,0
71,0.1818,0,2,2011-01-04,0,1,0.59,1,2,1,0.16,1,2,0.1045,1,0
16855,0.3788,0,4,2012-12-10,0,1,1,12,4,4,0.36,2,1,0,1,1
3706,0.6212,24,353,2011-06-08,0,7,0.74,6,329,2,0.66,1,3,0.1045,1,0
13651,0.7273,34,189,2012-07-27,0,23,0.66,7,155,3,0.76,1,5,0,1,1
9077,0.1515,0,3,2012-01-19,0,2,0.5,1,3,1,0.14,1,4,0.1343,1,1
3608,0.4848,3,8,2011-06-04,0,5,0.64,6,5,2,0.5,1,6,0,0,0
7592,0.2424,1,84,2011-11-17,0,22,0.52,11,83,4,0.26,1,4,0.2537,1,0
10323,0.2424,2,7,2012-03-11,0,5,0.6,3,5,1,0.24,1,0,0.1642,0,1
11183,0.5455,3,8,2012-04-16,1,3,0.68,4,5,2,0.58,1,1,0.194,0,1
9863,0.3182,9,62,2012-02-20,1,22,0.45,2,53,1,0.3,1,1,0.0896,0,1
2942,0.5303,132,347,2011-05-07,0,11,0.43,5,215,2,0.56,1,6,0,0,0
10789,0.4242,73,280,2012-03-30,0,15,0.54,3,207,2,0.42,3,5,0,1,1
9983,0.197,7,91,2012-02-25,0,23,0.41,2,84,1,0.24,1,6,0.4179,0,1
14474,0.5758,7,108,2012-08-31,0,6,0.89,8,101,3,0.64,2,5,0.1642,1,1
5552,0.5303,1,27,2011-08-24,0,5,0.73,8,26,3,0.56,1,3,0.1045,1,0
5102,0.697,44,147,2011-08-05,0,11,0.52,8,103,3,0.76,2,5,0.2537,1,0
2607,0.5,94,291,2011-04-23,0,12,0.83,4,197,2,0.52,1,6,0.4179,0,0
15556,0.6061,24,737,2012-10-15,0,8,0.64,10,713,4,0.6,2,1,0.3881,1,1
7083,0.4848,31,322,2011-10-27,0,17,0.72,10,291,4,0.5,2,4,0.4627,1,0
126,0.2576,2,59,2011-01-06,0,11,0.44,1,57,1,0.22,1,4,0.0896,1,0
8247,0.3182,2,92,2011-12-15,0,6,0.66,12,90,4,0.32,1,4,0.194,1,0
2670,0.5152,17,21,2011-04-26,0,3,0.88,4,4,2,0.54,1,2,0.2836,1,0
7755,0.4697,34,74,2011-11-24,1,17,0.33,11,40,4,0.48,1,4,0.1045,0,0
9631,0.2273,0,2,2012-02-11,0,5,0.93,2,2,1,0.22,3,6,0.1642,0,1
12556,0.5606,15,613,2012-06-12,0,8,0.88,6,598,2,0.62,2,2,0.2239,1,1
12976,0.8939,53,308,2012-06-29,0,20,0.42,6,255,3,0.92,1,5,0.2537,1,1
11818,0.6212,257,615,2012-05-12,0,14,0.36,5,358,2,0.66,1,6,0.194,0,1
4627,0.6818,183,425,2011-07-16,0,16,0.45,7,242,3,0.76,1,6,0.2836,0,0
9854,0.2879,66,312,2012-02-20,1,13,0.42,2,246,1,0.3,1,1,0.2836,0,1
16717,0.4242,7,502,2012-12-04,0,7,0.88,12,495,4,0.42,1,2,0.1343,1,1
14247,0.5909,56,476,2012-08-21,0,19,0.73,8,420,3,0.62,3,2,0.1045,1,1
11455,0.4394,47,233,2012-04-27,0,11,0.38,4,186,2,0.44,1,5,0.3284,1,1
7934,0.2576,0,23,2011-12-02,0,5,0.8,12,23,4,0.22,1,5,0.0896,1,0
3932,0.6818,85,552,2011-06-17,0,17,0.4,6,467,2,0.76,3,5,0.194,1,0
14631,0.6364,54,558,2012-09-06,0,19,0.74,9,504,3,0.68,1,4,0.2537,1,1
4338,0.7424,224,408,2011-07-04,1,15,0.43,7,184,3,0.82,1,1,0.0896,0,0
2347,0.4697,19,99,2011-04-12,0,16,0.77,4,80,2,0.48,2,2,0.3881,1,0
9220,0.2879,4,13,2012-01-25,0,1,0.7,1,9,1,0.3,1,3,0.2239,1,1
13192,0.7273,79,285,2012-07-08,0,20,0.7,7,206,3,0.76,1,0,0.0896,0,1
1028,0.2727,6,71,2011-02-15,0,12,0.24,2,65,1,0.28,1,2,0.2537,1,0
8493,0.303,40,79,2011-12-25,0,13,0.7,12,39,1,0.32,1,0,0.2537,0,0
11214,0.6212,52,217,2012-04-17,0,10,0.38,4,165,2,0.6,1,2,0.4179,1,1
842,0.3485,7,66,2011-02-07,0,12,0.62,2,59,1,0.32,2,1,0,1,0
16305,0.2576,8,49,2012-11-17,0,2,0.65,11,41,4,0.26,1,6,0.194,0,1
8295,0.2424,0,17,2011-12-17,0,6,0.56,12,17,4,0.26,2,6,0.2836,0,0
4230,0.6061,2,9,2011-06-30,0,3,0.6,6,7,3,0.6,1,4,0.1642,1,0
12905,0.6364,61,328,2012-06-26,0,21,0.34,6,267,3,0.68,1,2,0.194,1,1
611,0.2727,10,80,2011-01-28,0,16,0.8,1,70,1,0.22,1,5,0,1,0
3180,0.5152,17,207,2011-05-17,0,9,0.88,5,190,2,0.54,2,2,0.2537,1,0
5208,0.697,46,230,2011-08-09,0,21,0.46,8,184,3,0.78,1,2,0.2537,1,0
6178,0.5303,13,68,2011-09-19,0,23,0.73,9,55,3,0.56,2,1,0.194,1,0
8012,0.3636,17,123,2011-12-05,0,11,0.87,12,106,4,0.36,2,1,0.0896,1,0
8536,0.3333,19,104,2011-12-27,0,9,0.66,12,85,1,0.32,3,2,0.1045,1,0
387,0.2121,12,86,2011-01-17,1,14,0.43,1,74,1,0.18,2,1,0.1045,0,0
11678,0.6061,131,463,2012-05-06,0,18,0.61,5,332,2,0.62,2,0,0.194,0,1
8448,0.3939,12,203,2011-12-23,0,15,0.54,12,191,1,0.38,1,5,0.3582,1,0
3244,0.4545,8,25,2011-05-20,0,1,1,5,17,2,0.46,1,5,0,1,0
4868,0.7576,72,537,2011-07-26,0,17,0.36,7,465,3,0.86,1,2,0.3582,1,0
1186,0.1818,0,44,2011-02-22,0,10,0.69,2,44,1,0.16,1,2,0,1,0
4006,0.6212,62,431,2011-06-20,0,19,0.65,6,369,2,0.66,1,1,0.2239,1,0
7787,0.3333,5,29,2011-11-26,0,1,0.76,11,24,4,0.32,1,6,0.0896,0,0
13188,0.803,65,291,2012-07-08,0,16,0.66,7,226,3,0.8,2,0,0.2239,0,1
6057,0.6212,20,160,2011-09-14,0,22,0.65,9,140,3,0.66,2,3,0.1343,1,0
15099,0.5152,9,532,2012-09-26,0,7,0.77,9,523,4,0.54,1,3,0.1343,1,1
6322,0.5455,12,79,2011-09-25,0,23,0.94,9,67,4,0.62,2,0,0.1045,0,0
10477,0.6212,357,679,2012-03-17,0,15,0.53,3,322,1,0.64,1,6,0.1343,0,1
8734,0.197,9,281,2012-01-04,0,17,0.4,1,272,1,0.2,2,3,0.194,1,1
6005,0.6515,56,571,2011-09-12,0,18,0.54,9,515,3,0.7,1,1,0.194,1,0
2430,0.3485,5,14,2011-04-16,0,3,0.87,4,9,2,0.36,2,6,0.1642,0,0
14438,0.6667,119,812,2012-08-29,0,18,0.42,8,693,3,0.74,1,3,0.1642,1,1
5244,0.6515,31,197,2011-08-11,0,9,0.39,8,166,3,0.72,1,4,0.2239,1,0
6493,0.3636,0,4,2011-10-03,0,2,0.76,10,4,4,0.36,1,1,0.1045,1,0
15685,0.5152,347,731,2012-10-20,0,17,0.37,10,384,4,0.54,1,6,0.2239,0,1
6038,0.5455,1,8,2011-09-14,0,3,0.88,9,7,3,0.6,1,3,0.1343,1,0
12862,0.6515,4,14,2012-06-25,0,2,0.7,6,10,3,0.7,1,1,0.2239,1,1
4475,0.6818,27,92,2011-07-10,0,8,0.66,7,65,3,0.72,1,0,0,0,0
6828,0.5303,2,17,2011-10-17,0,1,0.54,10,15,4,0.56,1,1,0.3881,1,0
15130,0.6818,44,258,2012-09-27,0,14,0.45,9,214,4,0.76,2,4,0.0896,1,1
6642,0.4394,18,44,2011-10-09,0,7,0.86,10,26,4,0.44,1,0,0,0,0
3622,0.6364,79,285,2011-06-04,0,19,0.39,6,206,2,0.7,2,6,0.0896,0,0
15954,0.3939,21,204,2012-11-02,0,10,0.46,11,183,4,0.38,1,5,0.2985,1,1
5252,0.697,96,582,2011-08-11,0,17,0.29,8,486,3,0.8,1,4,0.2537,1,0
10875,0.3182,2,100,2012-04-03,0,6,0.61,4,98,2,0.3,1,2,0.0896,1,1
12238,0.5455,1,5,2012-05-30,0,2,0.94,5,4,2,0.62,3,3,0.0896,1,1
14802,0.5909,28,251,2012-09-13,0,22,0.69,9,223,3,0.6,1,4,0.1343,1,1
15688,0.4848,61,259,2012-10-20,0,20,0.39,10,198,4,0.5,1,6,0.2239,0,1
15007,0.6515,189,626,2012-09-22,0,11,0.58,9,437,3,0.7,1,6,0.2836,0,1
2366,0.4242,4,61,2011-04-13,0,11,0.82,4,57,2,0.42,2,3,0.194,1,0
5191,0.6667,1,7,2011-08-09,0,4,0.74,8,6,3,0.7,1,2,0,1,0
14416,0.6667,87,435,2012-08-28,0,20,0.48,8,348,3,0.72,1,2,0.1045,1,1
8905,0.3182,0,29,2012-01-11,0,21,0.87,1,29,1,0.34,3,3,0.2239,1,1
6465,0.3485,12,70,2011-10-01,0,22,0.93,10,58,4,0.36,2,6,0.2239,0,0
12599,0.6212,1,5,2012-06-14,0,3,0.53,6,4,2,0.62,2,4,0.2836,1,1
17368,0.2273,52,224,2012-12-31,0,12,0.56,12,172,1,0.24,2,1,0.194,1,1
16362,0.3939,33,197,2012-11-19,0,11,0.66,11,164,4,0.38,2,1,0.2537,1,1
6497,0.3788,3,94,2011-10-03,0,6,0.71,10,91,4,0.36,2,1,0,1,0
2112,0.3182,29,85,2011-04-02,0,20,0.53,4,56,2,0.34,1,6,0.2836,0,0
7512,0.6212,47,185,2011-11-14,0,14,0.46,11,138,4,0.62,1,1,0.4478,1,0
8723,0.0455,0,59,2012-01-04,0,6,0.41,1,59,1,0.02,1,3,0.1642,1,1
7245,0.4394,12,120,2011-11-03,0,11,0.67,11,108,4,0.44,1,4,0.194,1,0
6022,0.6515,33,153,2011-09-13,0,11,0.61,9,120,3,0.7,1,2,0.1642,1,0
11844,0.6515,225,564,2012-05-13,0,16,0.42,5,339,2,0.72,1,0,0.2537,0,1
11449,0.4242,0,19,2012-04-27,0,5,0.44,4,19,2,0.42,1,5,0.3582,1,1
12237,0.5758,0,4,2012-05-30,0,1,0.89,5,4,2,0.64,3,3,0.194,1,1
1943,0.303,102,203,2011-03-26,0,17,0.24,3,101,2,0.32,1,6,0.2239,0,0
6825,0.5303,42,130,2011-10-16,0,22,0.49,10,88,4,0.56,1,0,0.4179,0,0
